,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,0.06581059390048154,0.0,0.1423611111111111,#DIV/0!,#DIV/0!,#DIV/0!
121,Niagara County (North & East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
122,Westchester County (Southwest)--Yonkers City PUMA,0.013101374570446736,0.0,0.019322141273360786,0.15520023470734928,0.14022517911975435,0.193064182194617,0.072768192048012,0.0,0.14098837209302326
123,Sullivan & Ulster (West) Counties PUMA,0.3585714285714286,0.0,0.5947867298578199,0.0,0.0,0.0,0.0,0.0,0.0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.1646234676007005,0.36153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.10212335692618807,0.24876847290640394,0.0,0.022169249106078665,0.033953997809419496,0.0,0.0,0.0,0.0
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.06288280930992242,0.0,0.11675511751326763,0.15837614334043354,0.16237314597970337,0.1512075603780189,0.07852564102564102,0.0,0.315450643776824
127,NYC-Manhattan Community District 11--East Harlem PUMA,0.04006893580353296,0.0,0.05612552806276403,0.1565460475229073,0.22848321111539946,0.10810810810810811,0.06324972737186478,#DIV/0!,0.06324972737186478
128,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
130,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
131,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,0.4318334452652787,0.6404382470119522,0.0,0.0,0.0,0.0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.10987482614742698,0.2564935064935065,0.0,0.02571810287241149,0.0,0.06353135313531354,0.7477064220183486,0.8189910979228486,0.5050505050505051
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.09962888952326578,0.09205020920502092,0.10488158530691155,0.059366754617414245,0.12191358024691358,0.021040189125295507,0.0,0.0,0.0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.0,1.0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.03298611111111111,0.055501460564751706,0.0,0.033112582781456956,0.04703476482617587,0.0,0.0,0.0,#DIV/0!
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,0.0,0.030377416385394294,0.062303335431088736,0.0,#DIV/0!,#DIV/0!,#DIV/0!
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.04990757855822551,0.0,0.20099255583126552,0.11939200784506006,0.1878858024691358,0.0,0.0,0.0,0.0
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.0,0.0,0.0,0.1138095238095238,0.0,0.1962233169129721,0.2962406015037594,0.3932135728542914,0.0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.2863193562049979,0.7232472324723247,0.22966507177033493,0.12694202349374764,0.09327846364883402,0.15566479400749064,0.22584469472436278,0.36320305052430885,0.0
141,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
142,Orange County (Northeast)--Greater Newburgh City PUMA,0.06735469853340575,0.0,0.11131059245960502,0.08428056556695315,0.08781869688385269,0.07924781732706515,0.0,0.0,0.0
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,0.0,0.13988165680473372,0.14951923076923077,0.13053613053613053,0.29105322763306907,0.4166666666666667,0.15690866510538642
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.08580705009276438,0.0,0.1250845165652468,0.026812628906869744,0.050918951491413074,0.0,0.0,0.0,0.0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,0.0,0.0,0.01765729917930863,0.03004655099449852,0.0,0.12315851502651738,0.0,0.20591133004926107
146,Capital Region,0.0,0.0,0.0,0.07168770860542736,0.1383495145631068,0.023708510107312203,0.12424763542562339,0.06324110671936758,0.19698397737983034
147,Central NY,0.0,0.0,0.0,0.06424517593643587,0.09362934362934362,0.038148306900985855,0.23123486682808717,0.0,0.37377690802348335
148,Finger Lakes,0.02377686328303612,0.02494802494802495,0.0223463687150838,0.09602411367877135,0.11250893495353824,0.07940625450353077,0.03795576808129109,0.05413469735720375,0.0
149,Long Island,0.025776471522757964,0.015994496517327372,0.03417226363569267,0.0560017086715079,0.05494106980961015,0.05752143413873734,0.07061412282456492,0.03617349562832162,0.11884753901560624
150,Mid-Hudson,0.03769280205655527,0.02722699023379698,0.045728243581004316,0.07517990317937982,0.07307079444570909,0.07803076923076924,0.032769394909312605,0.011061426217933632,0.0726643598615917
151,Mohawk Valley,0.4420849420849421,0.0,0.6189189189189189,0.04018514622343783,0.045813586097946286,0.03376857271499325,0.08579881656804733,0.10139860139860139,0.0
152,New York City,0.03437540120683014,0.03715176090711121,0.032302819664779416,0.0908079937625672,0.08726456122594214,0.09463079232921585,0.20758022299622844,0.20652878864307847,0.20898540954398806
153,North Country,0.0,0.0,0.0,0.04389928986442866,0.0,0.1712846347607053,0.0,0.0,#DIV/0!
154,Southern Tier,0.0,0.0,0.0,0.07352350341502611,0.04548540393754243,0.1141732283464567,0.11163522012578617,0.028513238289205704,0.3931034482758621
155,Western NY,0.0,0.0,0.0,0.01242649506268723,0.0,0.020588235294117647,0.03376129339039467,0.02264685067232838,0.05652173913043478
