,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
54,Erie County (West Central)--Buffalo City (East) PUMA,45.57109557109557,47.523219814241486,39.62264150943396,0.0,0.0,0.0,0.0,0.0,#DIV/0!
55,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,54.20168067226891,54.20168067226891,#DIV/0!,0.0,0.0,0.0
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",1.9109381755296153,0.0,3.383861583218496,0.0,0.0,0.0,0.0,0.0,#DIV/0!
59,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,2.1225852611495353,9.408033826638478,0.0,0.0,0.0,0.0
60,Schenectady County--Schenectady City PUMA,10.183066361556065,3.469079939668175,31.27962085308057,0.0,0.0,0.0,0.0,#DIV/0!,0.0
61,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0
62,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
63,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3.770167928877181,1.6236162361623614,5.499405469678954,2.670123136746598,3.3688453786351857,2.098066949552098,0.0,0.0,0.0
64,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",5.416161965738017,8.611481975967958,1.9762845849802373,5.895411938825851,0.0,12.692511949017526,0.0,0.0,0.0
65,Onondaga County (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Ulster County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Oswego County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
68,Niagara County (North & East) PUMA,0.0,0.0,#DIV/0!,7.317073170731707,0.0,7.806691449814126,#DIV/0!,#DIV/0!,#DIV/0!
69,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
70,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",6.334080717488789,6.682389937106918,6.141114982578397,5.1491096331259385,6.657096716310784,2.907441984529208,0.0,0.0,0.0
71,Suffolk County (Southwest)--Islip Town (South) PUMA,2.7555555555555555,4.018146467919637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Erie County (Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,12.826837691169215,0.0,23.44454463480613,0.0,0.0,0.0
74,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,7.96221322537112,0.0,18.495297805642632,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
75,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.0,0.0,0.0,2.178380600082203,0.0,5.988700564971752,0.0,0.0,0.0
76,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",6.843501326259947,13.863564916692864,1.7205781142463867,5.830903790087463,4.910145747842083,7.148643175374645,5.841217605923489,8.022598870056497,0.0
77,Cattaraugus & Allegany Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.3277345350266284,0.0,0.73181887482848,0.0,0.0,0.0,5.995639534883721,11.081262592343855,0.0
79,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,38.022284122562674,0.0,39.16786226685796,#DIV/0!,#DIV/0!,#DIV/0!
80,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",14.006203769983298,6.789454676778621,28.059071729957807,5.577172503242543,0.0,14.47811447811448,0.0,0.0,0.0
81,NYC-Queens Community District 1--Astoria & Long Island City PUMA,3.9957768212458373,2.7762656505171472,4.983828285798294,4.940088290939667,3.9553929255967937,6.437086092715232,9.86101919258769,15.867944621938232,0.0
82,Saratoga County (Outer) PUMA,14.04494382022472,0.0,59.523809523809526,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
83,Dutchess County (Southwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Erie County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
85,Genesee & Orleans Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Erie County (Northeast) PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
87,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",4.2814560563634725,1.0439842546637002,7.8997704667176745,2.303777122957407,2.9866236162361623,1.3578274760383386,1.8175809649702577,0.0,6.063947078280044
88,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,2.7777777777777777,5.695266272189349,0.0,5.389572349150557,8.753568030447195,0.0,0.0,0.0,0.0
89,Nassau County (West Central)--Hempstead Town (West Central) PUMA,3.576807228915663,4.774535809018567,2.3943135054246163,4.326923076923077,4.8823322795925534,3.412377096587623,0.0,0.0,0.0
90,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,8.961141950832673,16.142857142857142,0.0,0.0,0.0,0.0
91,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,0.0,9.598080383923216,0.0,15.340364333652925,0.0,0.0,#DIV/0!
93,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.0,0.0,0.0,1.4806980433633,2.6006191950464395,0.0,0.0,0.0,0.0
94,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Albany County (East Central)--Albany City PUMA,3.257328990228013,0.0,5.434782608695652,1.8447837150127224,2.5064822817631804,0.0,100.0,#DIV/0!,100.0
96,Nassau County (Northwest)--North Hempstead Town (North) PUMA,7.537077558959397,5.627501765952437,9.575270168384016,0.0,0.0,0.0,0.0,0.0,0.0
97,Rensselaer County--Troy City PUMA,28.344246959775493,34.014869888475836,22.598870056497177,0.0,0.0,0.0,0.0,0.0,0.0
98,Tompkins County PUMA,2.0338983050847457,4.472843450479233,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
99,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,3.7761294672960215,0.0,7.378129117259552,0.0,0.0,0.0,0.0,0.0,0.0
100,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.9424603174603174,0.0,1.7484662576687116,6.317708891987557,0.46458708637527263,13.939992591677985,0.0,0.0,0.0
101,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,4.5068195295512945,8.55374226223973,0.0,7.578508865627002,2.7982077944035844,15.77955039883974,6.468461229409401,0.0,20.353982300884958
102,Columbia & Greene Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
104,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1.951130561633844,1.5176558978211871,2.245585383280596,0.9303012404016539,0.0,1.3972055888223553,0.0,0.0,0.0
105,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,0.0,2.8223350253807107,1.531796379390376,5.2849129022733985,14.01673640167364,9.225874867444327,23.217922606924642
106,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",6.519721577726218,5.609756097560976,7.078651685393258,10.366261834178063,6.519208381839348,14.105223458419763,7.92507204610951,0.0,27.63819095477387
107,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,3.1847133757961785,0.0,5.1445369916707495,5.043002345582486,9.033613445378151,0.0,0.0,0.0,0.0
108,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
111,Putnam County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,17.60904684975767,19.60431654676259,0.0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.9391634980988595,4.619565217391304,0.0,5.959713667388048,0.0,11.563307493540051,26.996197718631176,0.0,100.0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,9.967243799719233,0.0,25.448028673835125,4.412338930105427,6.215621562156215,0.0,10.23454157782516,0.0,24.181360201511335
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",3.84967919340055,7.114624505928854,0.0,1.251934167956112,0.0,2.6598924088463836,4.2347247428917125,0.0,24.561403508771928
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,5.3061224489795915,5.43012289225493,5.140898705255141,6.458123107971746,8.417338709677418,4.494949494949495,0.0,0.0,0.0
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,2.65000686530276,0.0,5.377542490944553,4.019961186581647,0.0,16.14699331848552,15.408320493066254,0.0,30.76923076923077
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,3.8803472440121327,0.0,8.224340500997561,0.0,0.0,0.0
118,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Monroe County (North & West) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
121,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,17.88617886178862,23.53823088455772,11.190053285968029,0.0,0.0,0.0,0.0,0.0,0.0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",7.7513279559315365,4.75827940616673,10.952768729641694,3.445664521014767,3.1104199066874028,3.967102080309628,7.245681381957773,10.566829951014697,0.0
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,7.612456747404845,0.0,23.311258278145697,1.9794294585678247,0.0,4.98046875,0.0,0.0,#DIV/0!
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,4.8427672955974845,8.641975308641975,0.0,1.9267455169782524,0.0,5.94467333725721,0.0,0.0,0.0
126,Erie County (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",3.765805387575591,0.0,7.585825027685493,3.254132231404959,0.0,7.871720116618077,0.0,0.0,0.0
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3.597371151850571,0.0,7.412687099073414,19.521571977787268,6.236559139784946,39.112050739957716,0.0,0.0,0.0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,10.663346162553768,9.840674789128398,11.432325886990801,28.93041237113402,29.933333333333334,0.0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,1.4848883048620236,0.0,2.720269619643717,0.0,0.0,0.0,2.132385606397157,0.0,15.737704918032788
131,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,10.841546626231995,0.0,20.998531571218795,#DIV/0!,#DIV/0!,#DIV/0!
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",4.044662185256922,0.0,5.751782242384965,2.214167520289969,0.0,4.9911190053285965,1.9863164864268374,0.0,5.74345883854499
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",2.382927381042154,1.8301267010793054,2.897495631916133,1.9620153822005966,0.0,4.060419035244437,7.458075904677846,6.871727748691099,8.672086720867208
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,4.299825682742592,9.038213825676255,1.3127622141020434,17.920540997464073,25.328554360812426,0.0
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3.268665490887713,0.6385696040868455,5.5119825708061,1.5176715176715176,3.724489795918368,0.0,12.787136294027565,0.0,38.47926267281106
137,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,0.0,0.0,0.0,59.375,0.0,100.0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,11.849234393404005,20.360702420503085,3.4611786716557527,5.652294085129906,5.770147830233667,5.489809335963182,0.0,0.0,0.0
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",2.089718584563945,0.0,3.2495667244367423,3.981778302682639,2.6722556981922976,6.350710900473934,0.0,0.0,0.0
140,Monroe County (East) PUMA,0.0,0.0,0.0,7.174103237095363,0.0,13.758389261744966,45.51282051282051,0.0,100.0
141,Suffolk County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4.5139911634756995,2.7164220057621074,6.596725480845652,4.647144416151328,2.76252877634142,6.636754533557674,0.0,0.0,0.0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1.865025956546818,3.6275243081525805,0.0,0.801380840833436,1.4167393199651264,0.0,3.8448095071653268,2.0486555697823303,11.96911196911197
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,3.7484381507705127,6.338028169014084,0.0,4.2025316455696204,1.3165318788790672,7.569109258446686,8.969376651639982,5.185327443825619,25.040783034257746
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3.5197103781174577,0.0,5.7889513728084685,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
146,Capital Region,5.020255778854556,2.8196003284971254,8.063600227143668,3.691580287324968,2.138208862720793,5.897887323943662,32.3062558356676,41.00475220638153,13.153961136023916
147,Central NY,7.529644268774703,7.609860664523044,7.430340557275541,9.316479400749063,11.875761266747869,7.718631178707225,0.0,0.0,0.0
148,Finger Lakes,0.42942083241576745,0.6293367758592867,0.0,2.531788004951052,0.0,5.584512285927029,5.021216407355021,0.0,9.517426273458444
149,Long Island,2.8764805414551606,2.58238940940661,3.17975340687865,1.8182735228103801,1.4094190443451358,2.3991209327879863,4.8005303591623445,2.5180588055753383,12.297410192147035
150,Mid-Hudson,2.3721053095007485,2.2064408324472127,2.515351525301284,3.8380359920017773,2.4856208984721415,5.477894866201726,5.116422922281624,3.8614173228346456,8.064516129032258
151,Mohawk Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,New York City,3.5373642183467937,3.189570721659843,3.8922953878965614,4.0511569635644475,2.9065152079998247,5.515105960487789,4.47736643565225,3.788983759156984,5.869485964272695
153,North Country,0.0,0.0,0.0,29.80349344978166,0.0,31.12884834663626,0.0,#DIV/0!,0.0
154,Southern Tier,5.34244841119129,6.176319835981548,4.528396297222917,0.0,0.0,0.0,0.0,0.0,0.0
155,Western NY,3.6637931034482754,4.891650732950924,1.910828025477707,0.31014621178555607,0.0,0.967741935483871,5.507088331515813,0.0,13.722826086956522
